"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000221968",867.03260217053,0.865764075889283,0.185452751740968,2.21628957401464e-07,2.65844850225194e-05
"ENSG00000167994",229.160185907872,0.0171784760856954,0.211826374451043,0.766903248947511,0.922117307606395
"ENSG00000124920",42.8769072150689,-0.138876117809297,0.269201358581716,0.0717749447649306,0.297076990396483
"ENSG00000076043",1466.2067608631,0.278293471576681,0.111918080739734,0.00467220340211146,0.0485761892394311
"ENSG00000087053",933.383233873831,-0.306379820321321,0.103954981876643,0.0010288071851258,0.0159414262987092
"ENSG00000168092",2031.29278060597,-0.0621135114131782,0.101889607312033,0.487597221859777,0.77483348438173
"ENSG00000149591",4375.42340230676,-0.065365311494008,0.204844776153649,0.477742717936945,0.767795128793802
"ENSG00000167257",205.026164837006,-0.0403279848604249,0.121882210005661,0.689612773374246,0.889720064153124
"ENSG00000110274",589.224616419007,-0.265220482895106,0.14367209616589,0.0225400444826156,0.14475495823924
"ENSG00000149115",2715.16727276186,0.128844256641541,0.0962870511871785,0.135860402279731,0.424699090822315
"ENSG00000149136",1570.89789317891,-0.843760086559141,0.188017149095107,5.20908862793576e-07,5.17840495519587e-05
"ENSG00000149761",197.161857132037,0.382723848758055,0.19404627565589,0.00863424358237001,0.074861058156821
"ENSG00000021762",534.019848823468,0.129559992941574,0.169516187789981,0.272561071861928,0.601391212679238
"ENSG00000110619",1195.82775965486,0.152289802674103,0.175047692616387,0.21116665421697,0.531357978381606
"ENSG00000110090",1465.05637373169,0.102268009644376,0.141254213788843,0.367804735281276,0.689559935515956
"ENSG00000197345",210.579538209594,-0.12441973875057,0.184310463348463,0.290168892979041,0.618923957215565
"ENSG00000261625",9.72274383911045,0.184486552638051,0.323964886520752,0.029418935568598,0.171878598140879
"ENSG00000162341",121.349698068928,0.0968175031400746,0.141356357505467,0.379179404703478,0.69958649160882
"ENSG00000110344",769.790148174375,-0.0338099934315459,0.0980004505168496,0.692285145291095,0.890843117683828
"ENSG00000080854",42.897552557244,-0.141650066750205,0.27424480388499,0.0572445667864976,0.262080256219309
"ENSG00000134802",172.502565334533,0.0113762917844956,0.210703004813679,0.85056123578224,0.951489584648273
"ENSG00000182919",67.6134241357651,0.073645157445571,0.190436883426547,0.489847774118168,0.775906807134741
"ENSG00000174996",543.029840560448,-0.110183576544613,0.143653029821185,0.319779531473933,0.646762520476067
"ENSG00000175274",751.901769385097,0.132181386528895,0.250487620659527,0.144579662700706,0.439369603106794
"ENSG00000064199",73.0981307245424,-0.151039352464731,0.226663327230816,0.192121004281169,0.507125257282735
"ENSG00000135373",51.0924257914439,-0.00051507916010159,0.217985544209968,0.968080946883276,0.990115345152834
"ENSG00000286264",8.55657410809684,-0.0176223384223099,0.20753713686584,0.794428409578087,0.932099150828704
"ENSG00000110031",646.986357924381,-0.113053150519317,0.230710294127673,0.227626762354695,0.553952855267613
"ENSG00000149782",931.611256588253,-0.225834887872407,0.144550424303485,0.047902813870684,0.236322719415061
"ENSG00000149201",7.04446794459294,0.171898986804208,0.318254707857727,0.0150548278537304,0.11199680751873
"ENSG00000086848",93.2529106787455,-0.0190034856255912,0.162388482127316,0.860572741118589,0.955431252550692
"ENSG00000255561",17.4417800880709,-0.0147246172560594,0.194227616444978,0.869516092737729,0.958857331349736
"ENSG00000137720",70.4958343264053,0.118033725712902,0.229048419034547,0.23302487558007,0.559733459555919
"ENSG00000184743",2751.48178645577,0.245285403339723,0.16922870525136,0.052148325280035,0.248646778289891
"ENSG00000133318",2298.07365120765,0.350953412516123,0.156683478520325,0.00570404802942631,0.0559382115534415
"ENSG00000188070",500.813486807065,0.145134759122274,0.198341514234778,0.228979825538563,0.555733137157866
"ENSG00000168005",278.445827311786,-0.0905969952358598,0.198074431459383,0.395216328387899,0.711771905971208
"ENSG00000166788",129.445828258144,-0.39691618059445,0.254638708197335,0.0158978437945608,0.116183939997107
"ENSG00000185522",8.4243970359669,0.884207337480901,0.866405664130243,0.0072405804434594,0.0659717275776554
"ENSG00000099849",78.3368956585171,0.189364054884824,0.248957269772255,0.127593861224882,0.410711311115089
"ENSG00000070047",996.638958921364,-0.0136968742615211,0.119720275609473,0.890222011075032,0.965942369034844
"ENSG00000288675",13.3840992841143,-0.0342897181774192,0.200056569826904,0.691139263135866,0.890078347519749
"ENSG00000197702",4120.26289594867,0.254933979159821,0.189306013710888,0.055008731791661,0.256490521964384
"ENSG00000162222",206.614365990763,0.135329773634184,0.162248566403119,0.248933081401912,0.575871014260018
"ENSG00000185670",33.4742435313488,0.0375413036446165,0.1790856238288,0.722608423234338,0.904201030932002
"ENSG00000168002",560.702507501939,-0.0614681406640073,0.120348617375905,0.540814839034296,0.806720100076441
"ENSG00000162227",79.0074907192953,-0.00267634632786975,0.165001922118464,0.978997657594544,0.992954018331741
"ENSG00000168569",108.701760090718,-0.0772399634124781,0.149351142963969,0.486160206818131,0.773359189144932
"ENSG00000185475",293.062842017041,0.400007914786011,0.192996059418072,0.00640086603537669,0.0610390141140019
"ENSG00000162231",622.614861837068,-0.171616507923227,0.0949811434072061,0.0447377814106938,0.226152161762801
"ENSG00000166793",14.9285433573519,0.0411068154339731,0.211045487332087,0.561669002728486,0.819220571359788
"ENSG00000156599",2233.69449561213,0.205154176856162,0.148517221199292,0.0780518674581819,0.312687747338969
"ENSG00000175581",123.668053604202,-0.326144368971298,0.223967941085427,0.0282520553684292,0.167230967217529
"ENSG00000175575",220.635890176261,0.0824447333190835,0.125521393593329,0.418479673133223,0.728507943537505
"ENSG00000214517",867.029665850299,0.194381684335455,0.144010520451739,0.0881677660161638,0.334640940365743
"ENSG00000175482",46.9653010377158,0.0791735830418318,0.182149378377085,0.474505502824717,0.766071948318805
"ENSG00000175505",402.660776350242,-0.044429766322581,0.205100404590655,0.589153227017837,0.83560845416418
"ENSG00000172531",1177.44027508555,-0.494865539675726,0.10989917455969,1.02014492544266e-06,8.57392413565449e-05
"ENSG00000175634",341.406788565985,-0.0557872376471611,0.145477977530603,0.609912141771338,0.847098614580883
"ENSG00000172725",1095.43685689838,0.0727834488419552,0.126471952152688,0.483633615940719,0.771610014073764
"ENSG00000172663",195.464999692421,0.264137287590927,0.231445649038774,0.0626002444398159,0.275828763752122
"ENSG00000162236",421.937810277597,-0.0198766000698255,0.13380218638264,0.850834625950729,0.951489584648273
"ENSG00000166402",385.892455921567,0.69953400672408,0.261634530943852,0.000550212361812596,0.0103308954972161
"ENSG00000182934",3258.83289912554,0.189032303580799,0.156501163330241,0.110827239114903,0.379286473117991
"ENSG00000110063",222.402156145606,-0.493366604959191,0.190687718659908,0.00121437252429885,0.0179119947334081
"ENSG00000110080",315.653130177969,0.0941778660352528,0.19455462990889,0.393785570767955,0.710341010952784
"ENSG00000236287",501.001019334041,-0.213585791944148,0.171828650316046,0.0863684034363405,0.330984873094994
"ENSG00000175390",1415.04363298934,-0.0845265177999563,0.150310899601804,0.447891339067265,0.750397656149404
"ENSG00000149743",151.982223958894,0.16633907756827,0.152665057548172,0.152990894141504,0.452887994609381
"ENSG00000002330",178.142174920588,-0.0291769625583599,0.140243064875969,0.785878334940226,0.930543802960694
"ENSG00000173153",224.985327655566,0.0441112340302531,0.148906263706175,0.689529156381755,0.889720064153124
"ENSG00000109861",2124.32201512082,-0.573022983509871,0.365391612584704,0.00749737338020055,0.0677986774082435
"ENSG00000184545",22.8113848260576,1.90230177203912,0.756573046437835,0.000388941544955792,0.0079113668732827
"ENSG00000244242",27.2194555655961,0.100235494435211,0.244526138487879,0.0936615138173823,0.345816131148686
"ENSG00000117984",2710.57908894262,0.895642825744099,0.13953740191266,1.06498991647302e-11,8.58736869316078e-09
"ENSG00000174547",271.233938724028,-0.405987864765008,0.245597708276024,0.0132970397688057,0.101420028339425
"ENSG00000174483",7.59444225713734,0.0128938546297925,0.207504056154355,0.850202980006759,0.951414498983663
"ENSG00000174165",339.153726795944,0.523024336083624,0.235827969732755,0.00274322077636995,0.0325552791073045
"ENSG00000165915",1292.86377780927,0.32624194246814,0.155774388404183,0.00916952328411408,0.0786563007952906
"ENSG00000213619",368.228202527363,-0.132849190225314,0.109405835140799,0.16142182202202,0.466128017416809
"ENSG00000110536",45.3158458228859,0.255872980839783,0.304185512669545,0.0672403408474513,0.286985716982267
"ENSG00000123444",64.7608235551209,-0.0528296691310363,0.171569180715107,0.629336851239357,0.858777626823017
"ENSG00000109920",645.061507476716,-0.131629924798031,0.0915750046606433,0.112327475652204,0.38225257177252
"ENSG00000165434",286.142086212632,0.0848555878800461,0.223376828895409,0.292415456360044,0.621666608116255
"ENSG00000175536",8.7294724418916,0.0231903067286648,0.211809118126225,0.697434037829869,0.89358736096952
"ENSG00000174080",531.246847803705,1.30467336677014,0.240788358497275,3.35991522276268e-09,1.15943221121812e-06
"ENSG00000149150",58.0435244818083,-0.0804299552114705,0.187947596357958,0.459851232851322,0.757838173453399
"ENSG00000134809",222.989156244147,-0.128037379091736,0.195811790946686,0.274326697309128,0.602645240308559
"ENSG00000156587",643.962140025117,0.233067844344456,0.369613794340479,0.0391189517455449,0.208996993127677
"ENSG00000149131",2418.91727149816,1.01784334604061,0.482363619401127,0.00138293870040752,0.0197753421652362
"ENSG00000110075",1149.39928653606,-0.133793858751992,0.103712826177183,0.142224204784999,0.435147549473713
"ENSG00000180425",17.5881634953265,0.0307028287923323,0.199434291706362,0.724616712756274,0.905240744443498
"ENSG00000076053",328.225726028206,-0.084453855137156,0.127061952260599,0.412022766321568,0.723160168478192
"ENSG00000133794",166.868220591126,-0.0125882745881491,0.150674616858793,0.907341774186037,0.971391790996248
"ENSG00000109927",11.9498932821895,0.0873864887960463,0.231293891768082,0.207568735396096,0.527455681244769
"ENSG00000120451",1609.68019278644,0.121278632122521,0.188549173459632,0.298407158410214,0.628029257417212
"ENSG00000054965",1165.27525022693,0.0722813487043725,0.116732469331645,0.465745508841722,0.761259133029818
"ENSG00000173511",710.210429684549,0.113770015944198,0.220565870039796,0.269504377757756,0.598076857300917
"ENSG00000166670",185.566504212604,0.0270707398918654,0.21773183122604,0.499276717215882,0.781004787594053
"ENSG00000172977",109.50017119735,-0.0799380425160748,0.148675058627952,0.470824945506379,0.764373090430792
"ENSG00000172922",193.452481825427,-0.0760797810833753,0.153776501162551,0.49620248962546,0.779255889896551
"ENSG00000254470",300.804442647079,0.0505392179416829,0.128697236820227,0.628878787504592,0.858739930552417
"ENSG00000172757",11208.1842454286,-0.0806322653904713,0.109863958162405,0.395396790711605,0.711920235750928
"ENSG00000172803",17.2754626031492,0.0997969178428834,0.240529915019023,0.139535142557751,0.431465009411716
"ENSG00000172732",282.124869375354,-0.353342422081375,0.214264594320587,0.0180381201711472,0.12604972371884
"ENSG00000180773",253.779852762048,-0.0270917246350948,0.176959606926636,0.794538424559234,0.932099150828704
"ENSG00000165323",38.6511892951649,-0.0459560020715232,0.215842661149014,0.459280988930178,0.757838173453399
"ENSG00000196611",30870.0359332769,-0.0579454513112712,0.221730104306528,0.309909242564974,0.637384546774554
"ENSG00000198331",107.076430236215,-0.745113758225687,0.371236754662795,0.00238903220303972,0.0295101390595051
"ENSG00000110060",117.219398780044,0.0723441962510852,0.1709731957614,0.519981797479635,0.792670497701861
"ENSG00000254759",7.79356243859179,0.0856548969707977,0.226644767419757,0.261864463768851,0.589896139553176
"ENSG00000165526",212.687139812961,-0.182014768252262,0.152640820842822,0.118808780241542,0.394386910787287
"ENSG00000166483",324.204416985055,-0.757904922370078,0.224626865660619,5.47481090069984e-05,0.00176473521271725
"ENSG00000006118",2296.78486808986,0.0591168391180156,0.228211247547628,0.103828902040365,0.365781335373224
"ENSG00000110446",76.6901115707187,0.15605459491332,0.294302710967745,0.030025360623107,0.173887195557616
"ENSG00000148985",194.635385507075,0.234459380926468,0.175355544551684,0.066613420167833,0.285283912751823
"ENSG00000177105",561.556599803734,0.0714471570730486,0.137495462326975,0.509109647436667,0.786244197411354
"ENSG00000167325",1306.55937683952,-0.918530393788925,0.247871107834112,1.30340459183388e-05,0.000575003472519054
"ENSG00000187079",3367.75262455831,-0.137916512540001,0.109666566841594,0.146618834072858,0.442559015307165
"ENSG00000085733",5839.09097831315,0.191360129555328,0.140701140759716,0.0890151355043765,0.336011879508588
"ENSG00000227097",16.2777930839789,0.0998965313919617,0.219175756344048,0.298940174786626,0.628200254301286
"ENSG00000137509",1239.61432854695,0.34992880345019,0.18127543208507,0.0112577415222171,0.0896788476692966
"ENSG00000165490",147.139183884917,-1.2885609446419,0.329900353548448,4.71173432717704e-06,0.000266093821107578
"ENSG00000137502",338.958894188573,0.0274364697086075,0.180605882381828,0.793308010451309,0.932099150828704
"ENSG00000142082",115.295348386143,0.0548505466248288,0.1629782514654,0.6223952363576,0.854468829028964
"ENSG00000277290",9.15935124633654,0.0474244065585154,0.214859637231404,0.472621769878946,0.765754897077811
"ENSG00000142102",175.435505972214,0.0137932668053251,0.197222705713925,0.874307904914186,0.960213932298426
"ENSG00000182272",79.7943675902321,1.03064849468203,1.00745279004168,0.00554473002375535,0.054917585954129
"ENSG00000171631",22.7368364443657,0.0302964290530552,0.21441868542732,0.583798873539854,0.833571751161578
"ENSG00000185885",58.0514739359977,0.0463137675671258,0.221167571641444,0.315299033539295,0.642731765841197
"ENSG00000166261",121.928581386515,-0.183742024114174,0.177971447003359,0.138166256354583,0.429239374073187
"ENSG00000171204",338.569625107339,0.0171083967763386,0.156345673719084,0.877337305848432,0.961199863413286
"ENSG00000171202",154.82744339949,-0.194741784735628,0.162285818529296,0.106387909196202,0.370557742758261
"ENSG00000179071",35.4047276143969,-0.109159200872683,0.22957415371493,0.235428228712595,0.562192384260383
"ENSG00000151366",261.316724020866,0.0306597075020032,0.172724188524496,0.778410801594563,0.927574250767117
"ENSG00000132275",176.53700714563,-0.172877715503842,0.150777086178025,0.135240363916702,0.423399189363031
"ENSG00000166333",17.3548946107402,0.0843806603209024,0.213243361195455,0.36397437394093,0.685605234533895
"ENSG00000158042",871.153861560841,0.0907890324653209,0.0999181201336344,0.307237816430508,0.635675248010105
"ENSG00000166341",64.7613027395098,0.135178436272266,0.2701491492346,0.0556210906483379,0.257942696764084
"ENSG00000159063",423.576035306946,-0.0782238408295854,0.139047911865188,0.470722436845303,0.764373090430792
"ENSG00000137507",583.042094562157,0.179738296291251,0.328274873885891,0.0156523677708476,0.115067343219804
"ENSG00000182704",1200.00950448672,0.369098401731375,0.219563265641521,0.015766655941106,0.115457741841177
"ENSG00000261578",17.4918107668574,-0.0219927537404435,0.191480750136807,0.814212833488774,0.939909732383367
"ENSG00000078124",394.793415667676,-0.279712004427229,0.149399580900337,0.0194670559991727,0.131968636511907
"ENSG00000149260",948.047640236697,0.0984960227817683,0.153196542507008,0.384524410032753,0.703714857076253
"ENSG00000168014",302.810007924723,-0.00881321341626739,0.127568159505798,0.931487997555771,0.978221717855675
"ENSG00000149231",539.491137511248,-0.0252081653446527,0.166216567921372,0.822181109625003,0.94263265146515
"ENSG00000170325",163.195405087172,-0.0890901190400685,0.132969481961917,0.40241245399829,0.716850647367502
"ENSG00000172409",133.608641339615,-0.0573322894788766,0.148498218436116,0.602758488964469,0.842424279149568
"ENSG00000166452",294.35544627952,0.282486248425947,0.164654705149023,0.0259572281905366,0.158521645403551
"ENSG00000175348",717.675347178541,0.462981846183259,0.177810982033574,0.00131718888333829,0.0190604979588953
"ENSG00000175356",17.2968218649743,-0.040213775593712,0.215897474430734,0.482826547694405,0.771027358783733
"ENSG00000184014",1955.35448291955,0.248368131795337,0.159953167020422,0.0431720202418246,0.222198121202071
"ENSG00000166471",459.821500534461,-0.0209929028789763,0.179130411756123,0.837489161321038,0.947699013915648
"ENSG00000205339",3666.33524929859,-0.250332060511064,0.105879618845632,0.00748374930782092,0.0677599110753043
"ENSG00000167987",279.210631642211,0.0811884539525345,0.14588893281186,0.464167030290669,0.760377394358664
"ENSG00000167986",4413.91195344512,0.181599707270646,0.149629086531824,0.116877796774302,0.391377023525957
"ENSG00000149476",175.765828937615,0.0335633411286049,0.166523853500021,0.759767086021629,0.919166040928713
"ENSG00000162144",415.134765947296,0.324053478444135,0.334037707246951,0.0414225776388026,0.216646031294171
"ENSG00000149532",849.405984992592,-0.226082240734418,0.145106374748316,0.0500909289453331,0.242861583601072
"ENSG00000162148",10.7972181635927,0.0556088811482438,0.214988904229003,0.436627374407384,0.74301607460493
"ENSG00000149016",78.4419957428879,-0.106371743843117,0.163227712646059,0.355167240616535,0.677996356434188
"ENSG00000149480",1134.58171360625,-0.243709299675926,0.138358220034194,0.0309600498828348,0.17780386528675
"ENSG00000149499",451.002744628608,-0.0856534689283913,0.150413977482737,0.442794537799829,0.746945597585626
"ENSG00000149489",24.8887667050245,-0.028210738252892,0.18822034904057,0.772311580383911,0.925161444215306
"ENSG00000149541",578.293955996803,0.363759016567058,0.218911306463207,0.0167685494092234,0.12006843913442
"ENSG00000089597",8721.38313830377,0.0270523958468955,0.103272817798553,0.775744565122835,0.926903100831916
"ENSG00000185085",267.909343228752,-0.137195154033007,0.13770176872934,0.210287126008444,0.530616715383616
"ENSG00000214756",22.2518793848488,-0.0336113765831606,0.208683985328393,0.636888756026565,0.862135694802294
"ENSG00000204922",10.1160999252487,0.0504987499286288,0.210662672262732,0.511571079913082,0.787958213093176
"ENSG00000162191",572.329363258641,-0.0723969473031628,0.129315609294104,0.489039854277462,0.775283440895494
"ENSG00000177363",124.708755136073,0.0640248798361411,0.227918145175672,0.167495071728024,0.475087643357541
"ENSG00000214753",670.16125913317,-0.13935701114705,0.106558050182008,0.134298925614628,0.42172535836666
"ENSG00000166352",81.18046607588,0.0805082211718038,0.162910347761575,0.477651215712154,0.767733083593156
"ENSG00000150773",15.4841584268187,-0.129185184232738,0.231055714587045,0.213542964118132,0.534372858829408
"ENSG00000133316",160.019290954186,-0.202512885857856,0.180649286227256,0.108797409354281,0.375028626981906
"ENSG00000165916",1569.7291350942,-0.355464134224108,0.13823904707229,0.00236286189892477,0.0292615849837833
"ENSG00000171533",105.975491134544,0.283044013485978,0.455404335253925,0.0279944998577795,0.166248842445095
"ENSG00000196954",712.924482878088,0.124575366608009,0.216618733908325,0.257677998226629,0.585389563079151
"ENSG00000255121",16.1580119836636,-0.959875689416697,0.494800832097201,0.00223983381052755,0.0280008164737268
"ENSG00000186166",84.6286496696049,-0.0115400176983845,0.174798683128588,0.911006388821451,0.972451556183746
"ENSG00000240970",7.39983396400102,0.0555016555376418,0.217915812803969,0.392129935249508,0.709311609885033
"ENSG00000254428",9.875733263703,0.0128152609460152,0.207340721566241,0.851183585421387,0.951602417528934
"ENSG00000118181",2713.9614249857,-0.18820165316107,0.139962664037991,0.0924388260629629,0.34315390393865
"ENSG00000196655",579.026664973995,-0.0307965523732938,0.111269609274419,0.747224327650752,0.914725470296066
"ENSG00000172375",308.604485108022,0.0766583752107733,0.20381206695993,0.437003105167327,0.74301607460493
"ENSG00000172273",124.467066424375,0.331888476786945,0.214318188105296,0.0243755901410303,0.152232063385075
"ENSG00000076706",19.6113455750277,-0.257420920243764,0.522820580695895,0.00382839358698876,0.0418098604375883
"ENSG00000173020",611.013221723429,-0.15821068585747,0.132447731918671,0.141384022486037,0.434081354582195
"ENSG00000172932",345.964838142269,0.0548374410158212,0.161455653754336,0.621185416483117,0.853857859156734
"ENSG00000172830",299.957613018104,0.188000835549193,0.178691801151138,0.129250763848943,0.413918634356434
"ENSG00000172613",64.2947444775738,-0.199765512282264,0.212835212744902,0.124035752674866,0.404006937684697
"ENSG00000167797",441.177357084426,-0.0805719086126705,0.149204586716863,0.468404254434079,0.762838795877044
"ENSG00000084207",3359.50024438625,0.0842943815073359,0.169508385844148,0.458685916444939,0.757632631369717
"ENSG00000167792",872.264937296149,-0.11928119666605,0.102595763112107,0.186078195659,0.499859139699191
"ENSG00000167799",17.0119586475848,-0.0794293553805992,0.222168782719786,0.308143309091012,0.63618662704793
"ENSG00000239559",32.1313177989476,-0.0217177754897368,0.189313799058621,0.820211551180698,0.942561397770123
"ENSG00000132256",349.361584713601,-0.149185543768249,0.214701937495346,0.208586087925704,0.528529762596659
"ENSG00000132254",628.287268552338,0.15196675438533,0.175917028815432,0.216617335800781,0.538267741262388
"ENSG00000132286",363.446087718417,0.132298950740955,0.181157354593763,0.267334143746001,0.59601962554984
"ENSG00000166340",1731.96194140735,0.696134143052712,0.385198063016506,0.00381100143851626,0.041745565946132
"ENSG00000134824",1711.07196249436,0.0366233754558616,0.20352572634216,0.660762852728853,0.87534794126566
"ENSG00000188211",218.675351831057,-0.185570626886679,0.213683885145884,0.144515246333821,0.43933712121213
"ENSG00000183801",67.7720971266816,0.0243591364217302,0.218433825514204,0.467523662485451,0.762259990711508
"ENSG00000166387",160.668263986994,0.0273603416449026,0.197934162354943,0.758129919076189,0.918632418425291
"ENSG00000166394",109.908314804515,-0.0426433604696292,0.213163014267369,0.519712289597595,0.792571679982747
"ENSG00000137656",153.924015327812,-0.639883255923854,0.202833321781677,0.000143843068584574,0.00383071247236055
"ENSG00000109917",1002.6863281277,-0.125850235465704,0.145711675104807,0.261603507452027,0.589779985477445
"ENSG00000118137",171.971439432943,-0.0635350890866001,0.228506201545907,0.13859907786085,0.430039901649
"ENSG00000160584",898.203075554295,-0.0999722886894894,0.189684595663393,0.373596122577915,0.694463898962073
"ENSG00000168000",20.9850517642694,0.00183306570902855,0.195523331817747,0.984987073276689,0.996035837911089
"ENSG00000182791",11.4145883242084,0.123265624093826,0.245668812160572,0.158512895697554,0.461126755000402
"ENSG00000173992",207.97456259999,0.150606012637273,0.160629110190474,0.206126657206804,0.525604432620912
"ENSG00000239306",506.133453591103,-0.622575874701381,0.189896868107084,9.8856270524661e-05,0.0029103446458315
"ENSG00000173933",86.4524649956183,0.117607222727568,0.174059363589813,0.315889208750989,0.64313438499268
"ENSG00000173914",164.618953899054,-0.109157252310518,0.137829230009628,0.315757573623357,0.64313438499268
"ENSG00000134909",248.977120596439,-0.270609030995258,0.165692617832959,0.0319894612589811,0.182005112000334
"ENSG00000110711",282.695920507726,-0.238665473660321,0.162266923897473,0.0527738843659419,0.250291132675198
"ENSG00000172890",697.730557455441,0.272849829005282,0.0911699486082604,0.00109085408430452,0.016662011229167
"ENSG00000161328",10.4953188643842,0.0514492512261734,0.208719367586133,0.524210225165875,0.795773162645906
"ENSG00000137492",454.232886154403,-0.157426515487361,0.167935717431697,0.187766178420991,0.501803502934274
"ENSG00000179240",31.9184861838074,-0.0179916459841663,0.183434674780051,0.856776920688558,0.95446246524197
"ENSG00000198561",129.053575139494,-0.0111539223062655,0.129092057078475,0.913889960870869,0.972559480601637
"ENSG00000074319",811.717159484823,-0.0222143057326463,0.139284438500032,0.830368339980237,0.945642454414041
"ENSG00000151116",421.400343658327,0.00832916666495533,0.162811883164468,0.940842825776356,0.980286631250397
"ENSG00000179119",642.314271885783,-0.0573221500943444,0.178493382963963,0.594657074783872,0.838682730376104
"ENSG00000166199",184.909235388369,-0.177155719487143,0.169928792670127,0.146078661510273,0.441806500541578
"ENSG00000213693",13.9465921489347,-0.0385500697218799,0.205760291491518,0.627301860270964,0.857403682691566
"ENSG00000110455",96.2660694447071,0.490783340777516,0.309765122355225,0.00994259140680464,0.08307816446653
"ENSG00000151348",3178.96875842573,0.374341839809407,0.165008083129552,0.00470645914890095,0.0487603126628321
"ENSG00000166801",571.804382534583,-0.0758307850268639,0.19886836602763,0.451486947029238,0.75235593408652
"ENSG00000166441",4490.5862894638,-0.120334523786154,0.114315750917484,0.217476812000453,0.539345335875518
"ENSG00000262406",41.7138696550559,0.0129476034846096,0.218896432738221,0.458639097288145,0.757632631369717
"ENSG00000137692",559.820549339817,-0.000160268240511402,0.108981782123511,0.997738867552551,0.999046700493807
"ENSG00000187240",613.732747961011,0.0343538656358418,0.169208234468408,0.753885691012363,0.917098057107823
"ENSG00000174915",447.201266413768,0.256505282137326,0.240697176354543,0.0691850795018992,0.290889989539561
"ENSG00000149089",129.880847371978,-0.20941366085742,0.164099297349543,0.0865408087465683,0.331412479722346
"ENSG00000110435",362.846919372699,0.0692723187163475,0.157971967757336,0.537587969265796,0.804498252010351
"ENSG00000177595",173.888411341458,0.0910166641576642,0.21560760841104,0.336336763683616,0.66239428661482
"ENSG00000186318",1132.32831937449,0.010240994897599,0.153282400520348,0.927330788649878,0.976425362518926
"ENSG00000048649",848.565168995165,0.27881458723386,0.128108814069333,0.0101962775811317,0.0846133635291855
"ENSG00000166106",219.902271841012,-0.0729919136787219,0.225134111372826,0.265487423737807,0.593336701216617
"ENSG00000177042",113.04539240888,0.143227340626122,0.201417969111043,0.231613014438976,0.558100790167791
"ENSG00000177963",1692.18603867712,0.147008098550297,0.112002648253283,0.128193933267642,0.412233081924234
"ENSG00000172269",447.365983710199,0.135981456385221,0.13584129342967,0.208747338573247,0.528708899235673
"ENSG00000137727",412.682641867067,-0.00756955344803013,0.209413170570122,0.897405109259716,0.968027266356693
"ENSG00000182667",740.807419245619,0.0214849760216826,0.186895103338068,0.829994073027412,0.945642454414041
"ENSG00000170322",333.135387842324,-0.0542594530121409,0.129957744507635,0.604056281626089,0.843081947996457
"ENSG00000110497",365.761934557018,0.0317704798454998,0.114876600207489,0.747036802842486,0.914725470296066
"ENSG00000154114",316.266930919879,0.260840930775202,0.173547571407318,0.0427136326359729,0.220724718471229
"ENSG00000050165",3389.26876425708,0.276288623095746,0.37250572122138,0.0443250585087491,0.224784730676445
"ENSG00000150433",159.306409851909,-0.115305203763287,0.158502593501455,0.315867571740237,0.64313438499268
"ENSG00000137486",115.810329621498,0.0312690771784586,0.210838210209881,0.636878647601299,0.862135694802294
"ENSG00000149243",19.6296678931433,0.0437201647150816,0.215458858834765,0.478642409749262,0.768475214059822
"ENSG00000064309",126.712551907441,0.127810017643896,0.264309048750588,0.0594312388877162,0.267634192124205
"ENSG00000244398",26.5380352390852,-0.0879597637735788,0.195363394263715,0.411824602394389,0.723160168478192
"ENSG00000110700",2891.47784239411,-0.224360520797527,0.121605017219648,0.0300868015305017,0.174045371627621
"ENSG00000011405",1646.59142805514,0.0384355862361405,0.169742590313642,0.726329589178264,0.905758698183075
"ENSG00000110011",184.609825313699,0.204314842567892,0.203328852022827,0.11709766969577,0.391512457490074
"ENSG00000156603",196.370184890173,-0.0372199645997808,0.144738687563703,0.73184057737236,0.908323110200859
"ENSG00000149582",81.3357028515427,-0.0536626428724581,0.210171996632595,0.496763146194882,0.779706235475261
"ENSG00000118096",340.503191990755,0.0505552962814973,0.160730777326636,0.650178006048907,0.870141408925203
"ENSG00000255176",8.35362198652532,-0.0451800477040213,0.212173927483827,0.520771615786978,0.792975815781962
"ENSG00000135365",394.824484671008,0.216694940818443,0.188336550910832,0.0942926534538784,0.347263022641358
"ENSG00000173465",111.731959083183,-0.120774756634667,0.173863073832024,0.30413253657469,0.63356795307775
"ENSG00000176973",25.4887054995336,-0.0207961471851603,0.197049907306268,0.810613683411656,0.938081395967211
"ENSG00000173442",2043.80052123234,-0.0267918053290392,0.158790516842774,0.800436389228871,0.934042684618863
"ENSG00000173327",582.822263127527,0.0449902944471115,0.181314152782479,0.671992767519284,0.881165753316644
"ENSG00000197136",1020.14866772439,0.132843602202966,0.0731735073367718,0.0533870868719106,0.252233131138968
"ENSG00000213445",247.108132758667,-0.0327253438011231,0.201267399368164,0.695809583368293,0.892451422146289
"ENSG00000168056",3663.78557467837,0.23172098763789,0.249028080819626,0.0915149067397436,0.34122336257977
"ENSG00000168040",81.3857570883505,0.0309830088613558,0.194852147969197,0.739386472219409,0.911702381463701
"ENSG00000131620",7.52051117879773,-0.00676157065006876,0.216682988518227,0.828799820522164,0.945629636333485
"ENSG00000110203",21.8017758722799,2.26868561149341,1.07184623932872,0.000854060591561559,0.0141991241992262
