"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"R-HSA-9711097","Cellular response to starvation",148,-0.371762210912821,-1.2118824729237,0.0681818181818182,0.118230174081238,0.0549730224982185,2331,"tags=50%, list=18%, signal=42%","6396/6224/6158/2197/6191/6171/6206/6223/6204/6205/6228/6227/23521/51121/6165/6169/6157/6210/6229/6147/55846/6218/6161/9681/6235/1968/6208/6132/6159/6137/6230/25873/6143/6135/6124/6144/6175/6154/6233/6194/6139/6207/6209/6122/6188/11224/6222/6128/6166/6133/9349/1965/6152/9045/6155/6129/6136/6217/6189/6202/6203/6130/6187/81929/6125/6134/3921/54468/6141/6193/4736/6201/200916/116832"
"R-HSA-109581","Apoptosis",155,-0.386511472303336,-1.26990947092944,0.0727272727272727,0.124784688995215,0.0580206497104004,2062,"tags=35%, list=16%, signal=30%","51765/5692/54205/10197/5701/2620/5705/9861/5594/79658/4976/2339/839/22985/5711/5691/7533/578/5688/5694/836/5718/5700/5710/207/5689/22900/5685/1677/4000/51074/10059/6233/5713/5695/10971/5717/26060/596/5684/5706/8428/7186/7531/5702/3837/317/7027/708/1869/3146/9414/63967/3148/4001"
"R-HSA-9007101","Rab regulation of trafficking",116,0.435140174417398,1.35967098129906,0.0789473684210526,0.134046052631579,0.0623268698060942,2617,"tags=31%, list=20%, signal=25%","51560/51762/10133/81631/128637/414918/79735/57465/160518/22930/8408/3257/11345/23258/84315/5870/10890/7879/5869/23011/125058/8766/117177/57533/1121/22931/54662/7248/26088/57706/10260/79890/5878/27095/27342/80006"
"R-HSA-5688426","Deubiquitination",235,-0.38226683767938,-1.28853287594988,0.08,0.134432989690722,0.0625067824199674,2433,"tags=23%, list=18%, signal=19%","79184/5886/5688/5694/7874/409/9986/5718/7375/5700/5710/114803/219333/5689/60/3054/5685/10454/9100/84196/91833/23358/6233/8295/5713/5695/79589/57646/27005/5717/4092/5684/5706/7419/7186/10600/51377/5702/10445/9929/57695/8975/8607/9738/6502/84142/86/51616/580/672/993/983/63967/890/991"
"R-HSA-9612973","Autophagy",133,0.423229628675395,1.31898188863863,0.0833333333333333,0.138605442176871,0.0644468313641246,2166,"tags=31%, list=16%, signal=26%","58528/2034/285973/5563/8878/10133/81631/5830/123/84557/155382/26100/10325/6714/84749/5289/3920/140735/8897/8408/51422/11345/55062/65018/51652/7405/128866/1780/3297/137492/7316/56270/5565/9140/23710/25978/9776/7335/54543/153129/4077"
"R-HSA-196854","Metabolism of vitamins and cofactors",155,0.408536651466713,1.36001996060749,0.0952380952380952,0.155238095238095,0.0721804511278196,1766,"tags=19%, list=13%, signal=17%","9227/23475/2643/54884/4035/113235/6697/9672/375790/9962/26020/79668/284439/79877/4363/3141/6513/3417/55191/2817/686/154807/55328/57016/6948/1727/79717/4837/56910/5740"
"R-HSA-5357801","Programmed Cell Death",180,-0.37062100861544,-1.20897468265295,0.0943396226415094,0.155238095238095,0.0721804511278196,2311,"tags=34%, list=18%, signal=29%","51765/5692/54205/10197/5701/2620/5705/9861/5594/79658/4976/2339/839/22985/5711/27243/5691/7533/578/5688/5694/197259/836/7332/5718/5700/5710/207/5689/22900/5685/1677/4000/51074/10059/6233/57162/5713/5695/10971/79643/5717/26060/596/5684/5706/8428/7186/7531/5702/3837/3320/317/10211/7027/708/1869/3146/9414/63967/3148/4001"
"R-HSA-500792","GPCR ligand binding",125,0.412848328744392,1.26747255292853,0.111111111111111,0.179317931793179,0.0833767587285044,518,"tags=6%, list=4%, signal=6%","6352/133/6751/56477/5660/4828/56670/50865"
"R-HSA-5610787","Hedgehog 'off' state",102,-0.410978911048043,-1.27604536298246,0.116666666666667,0.186437908496732,0.086687306501548,3199,"tags=39%, list=24%, signal=30%","5692/10197/5701/26160/5705/7289/9861/8454/57539/5711/55081/5691/109/5688/5566/5694/5718/5700/5710/9978/54903/5689/5685/7846/6233/5713/5695/5717/5684/5706/84617/55764/8100/5576/5702/2736/84790/10376/10381/10383"
"R-HSA-9678108","SARS-CoV-1 Infection",125,-0.376221855318149,-1.16537625992164,0.131147540983607,0.2075441667993,0.0965010010303492,2259,"tags=30%, list=17%, signal=25%","6218/3661/1655/6667/6235/6208/30849/6230/5478/6233/6194/4790/5925/6207/6209/6188/10971/79643/6222/5706/10465/6217/5094/7531/6189/6202/6203/3837/1915/6187/4869/3921/6193/143/6201/3178/3838"
"R-HSA-199977","ER to Golgi Anterograde Transport",133,0.390170223197985,1.24534427003597,0.14,0.217878028404344,0.101305896319747,1698,"tags=20%, list=13%, signal=18%","57731/6712/63908/128637/3998/54732/51226/2157/140735/1639/10960/10466/23423/4905/1522/25956/10652/81562/9554/11015/1780/10972/2804/11014/377/90411/8775"
"R-HSA-418594","G alpha (i) signalling events",134,0.370171211650022,1.20786622471898,0.140350877192982,0.217878028404344,0.101305896319747,751,"tags=7%, list=6%, signal=6%","6352/6751/56477/5660/56670/3708/50865/112/6714"
"R-HSA-109582","Hemostasis",410,-0.319000440183817,-1.1126451552323,0.147540983606557,0.226879059696876,0.105491070701809,604,"tags=7%, list=5%, signal=7%","5216/5889/84790/10019/708/8515/10376/23468/3021/7465/10381/10383/4893/7525/1017/3835/9493/29127/9585/81930/3082/146909/3832/56992/10112/11004/1062/24137/3833"
"R-HSA-6807070","PTEN Regulation",134,-0.347550685761944,-1.14327546462667,0.166666666666667,0.253894080996885,0.118052139695032,3204,"tags=37%, list=24%, signal=28%","192669/5692/10197/5701/5705/9861/5594/23112/3065/5711/5691/6615/2122/5688/8726/5694/7874/53615/5718/5700/5710/1108/207/5689/5685/84733/6233/5928/5713/22955/5695/54815/9219/6015/5717/23186/5684/1912/5706/23512/5702/1911/27161/8975/23028/3066/5931/57690/2146"
"R-HSA-9711123","Cellular response to chemical stress",182,0.366655573391275,1.19238804332598,0.176470588235294,0.266339869281046,0.123839009287926,1126,"tags=13%, list=9%, signal=12%","3162/5563/1029/8878/8714/6649/81631/7296/1535/81502/30001/9451/5034/493869/23309/1346/2729/598/5465/7975/25824/4363/8945/3417"
"R-HSA-9679506","SARS-CoV Infections",340,-0.32736993620237,-1.14346902208304,0.183333333333333,0.274159021406728,0.127474649927571,2265,"tags=27%, list=17%, signal=23%","64601/6218/53615/3661/7555/1655/51201/7297/10146/6667/6235/55746/3717/9978/6208/30849/1108/4928/207/6230/10454/79023/8021/5478/6233/6194/6633/4790/5928/5925/6207/3326/6209/10728/54815/6188/10971/79643/9219/8086/8480/7175/348995/6222/23186/9972/5706/7334/10465/3276/6217/5094/7531/6189/8487/6202/6203/23165/3837/50628/1915/129401/6187/3320/9688/81929/23028/6636/3066/4869/3921/6193/10762/143/6201/9631/9818/6637/6635/79902/203068/5931/6628/53371/23279/23636/6632/55706/57122/4927/23511/3178/3838"
"R-HSA-3858494","Beta-catenin independent WNT signaling",123,-0.384311240088867,-1.17520814345599,0.186440677966102,0.276271186440678,0.128456735057984,3424,"tags=37%, list=26%, signal=27%","5708/5330/27327/2787/192669/5692/10197/5701/5705/5881/2791/9861/23112/801/2784/5711/5532/5691/2783/1855/5688/5694/409/5718/5700/5710/5689/5685/54331/6233/23513/3845/5331/5713/5695/5717/1856/5684/5706/5702/27161/59345/5216/57690/6932"
"R-HSA-5673001","RAF/MAP kinase cascade",208,0.320629314399837,1.09490687241998,0.22,0.323063063063063,0.150213371266003,1702,"tags=12%, list=13%, signal=10%","4747/57731/6712/1850/1740/8682/5526/51114/2534/3716/6714/22808/598/818/5786/2260/5604/5623/6654/1739/8036/5595/8315/7316"
"R-HSA-9755511","KEAP1-NFE2L2 pathway",119,0.372379296479783,1.16609887158322,0.229166666666667,0.333519345238095,0.155075187969925,1126,"tags=13%, list=9%, signal=12%","3162/5563/1029/8878/8714/6649/81631/7296/9451/2729/598/7975/4363/8945/3417"
"R-HSA-9006931","Signaling by Nuclear Receptors",208,0.318750794475811,1.08647759033749,0.277777777777778,0.400688298918387,0.186306474149977,900,"tags=9%, list=7%, signal=9%","56603/8341/157506/3017/8365/8334/85236/23189/1509/8357/220/5164/19/595/5165/3725/6714/9249/5163"
"R-HSA-166520","Signaling by NTRKs",119,0.348065537945878,1.1013653843647,0.285714285714286,0.408521303258145,0.189948555599525,1728,"tags=13%, list=13%, signal=12%","4915/7425/4908/6236/5125/2534/4209/6714/1845/5604/5598/6654/57498/5898/5595/51231"
"R-HSA-9694516","SARS-CoV-2 Infection",250,-0.313282504116308,-1.06779559391031,0.310344827586207,0.439880059970015,0.204529314290223,2265,"tags=28%, list=17%, signal=24%","64601/6218/3661/7555/1655/51201/7297/10146/6235/55746/6208/30849/4928/207/6230/10454/79023/8021/6233/6194/6633/5925/6207/3326/6209/6188/10971/79643/8086/8480/7175/348995/6222/9972/7334/3276/6217/7531/6189/8487/6202/6203/23165/50628/129401/6187/3320/9688/81929/6636/3921/6193/10762/143/6201/9631/9818/6637/6635/79902/6628/53371/23279/23636/6632/55706/57122/4927/23511/3838"
"R-HSA-157118","Signaling by NOTCH",171,0.324080186534215,1.0451839795349,0.361702127659574,0.508253851797505,0.236320809360158,1431,"tags=15%, list=11%, signal=14%","3714/8341/2683/3017/8365/8334/85236/8357/83464/23385/7091/595/79885/3725/102/9734/6400/142678/5986/7029/4853/23509/861/5663/7088/5870"
"R-HSA-8978868","Fatty acid metabolism",122,0.352471080764832,1.07482139727582,0.36734693877551,0.511773940345369,0.237957531190614,3501,"tags=30%, list=27%, signal=22%","5563/80221/5445/113612/215/51/2180/35/23417/4363/5264/51422/788/60481/6584/5740/9200/5565/79777/10005/9536/3295/1384/9261/79966/26063/2879/10449/2053/51144/239/1374/30/80724/51703/55856/79993"
"R-HSA-5684996","MAPK1/MAPK3 signaling",214,0.298654361290907,1.03051801010846,0.392156862745098,0.541708208707212,0.251875951094086,1702,"tags=11%, list=13%, signal=10%","4747/57731/6712/1850/1740/8682/5526/51114/2534/3716/6714/22808/598/818/5786/2260/5604/5623/6654/1739/8036/5595/8315/7316"
"R-HSA-416476","G alpha (q) signalling events",101,-0.351243454931421,-1.04440699718239,0.415094339622642,0.568574599651181,0.264367912010882,302,"tags=4%, list=2%, signal=4%","59345/4893/1909/4923"
"R-HSA-112314","Neurotransmitter receptors and postsynaptic signal transmission",114,0.320260304064019,1.03106882971001,0.418604651162791,0.568604651162791,0.26438188494492,2452,"tags=25%, list=19%, signal=20%","4747/5563/1740/2036/112/6714/9463/818/115/51422/4905/27020/1739/5595/4646/10645/5565/2743/113/111/80852/107/4193/23229/28964/160/5170/5575"
"R-HSA-201681","TCF dependent signaling in response to WNT",158,0.30003565290341,0.978029706181366,0.425925925925926,0.573767982858892,0.266782659127157,483,"tags=6%, list=4%, signal=6%","8341/3017/8365/8334/85236/83999/8357/283149/7091/5526"
"R-HSA-983169","Class I MHC mediated antigen processing & presentation",329,0.279369413149886,0.986873895242343,0.444444444444444,0.593806921675774,0.276100086281277,2560,"tags=23%, list=19%, signal=19%","146330/114907/3134/26249/150726/3133/23643/64718/7325/1535/7328/23194/3105/84961/154881/6892/55176/55819/5289/26118/2923/142678/23352/10134/567/8945/10616/10273/10193/9604/64750/54778/9554/26259/9903/9246/80176/821/55284/6049/80028/7320/89910/7316/997/9341/23295/3107/65264/23608/6468/29927/3135/55585/8925/7335/23291/1514/23327/4012/7321/79176/26235/4008/26234/23480/8924/3693/4591/140739/222235/90025/90678/84231/22863"
"R-HSA-5619115","Disorders of transmembrane transporters",128,-0.309076348722448,-0.960905274721527,0.457627118644068,0.606448945845391,0.28197819890777,2066,"tags=27%, list=16%, signal=23%","55746/5700/5710/4928/5689/5685/79023/8021/6233/5713/5695/8086/8480/5717/7175/348995/9972/5684/5706/5702/23165/129401/9688/81929/10762/9631/9818/79902/53371/23279/23636/55706/57122/4927/23511"
"R-HSA-5621481","C-type lectin receptors (CLRs)",110,-0.320555360237178,-0.977044143454428,0.462962962962963,0.608572281959379,0.282965478211658,3199,"tags=33%, list=24%, signal=25%","5692/10197/5701/5705/5894/9861/8454/801/4775/5711/5532/5691/3265/5688/5566/5694/5058/5718/9039/5700/5710/5689/5685/10454/6233/3845/4790/5713/5695/5717/5684/5706/7334/5702/4893/9252"
"R-HSA-8856828","Clathrin-mediated endocytosis",118,0.306553869528872,0.979364227781222,0.5,0.652,0.303157894736842,1900,"tags=18%, list=14%, signal=15%","9829/3482/23396/10618/27348/7037/950/8027/6844/1212/112574/10920/1601/50813/5869/7316/9341/2017/4952/274/22848"
"R-HSA-9006934","Signaling by Receptor Tyrosine Kinases",413,0.280102846365914,0.987298487463839,0.520833333333333,0.669633687093461,0.311356961386692,1647,"tags=13%, list=12%, signal=12%","4915/7425/4908/7057/6236/11033/3909/80310/10603/535/1509/83464/8992/4067/5125/1535/7058/23385/3708/10608/102/2534/4209/7059/6714/5289/529/523/6778/51606/8027/537/1845/9846/10273/5327/10193/3315/2260/8828/5663/5604/5598/9296/63916/5792/526/6654/57498/7422/5898/9550/5595/6868"
"R-HSA-400206","Regulation of lipid metabolism by PPARalpha",105,0.327396511857527,0.985782845308343,0.521739130434783,0.669633687093461,0.311356961386692,972,"tags=10%, list=7%, signal=10%","51129/7296/19/123/9915/376497/23309/8800/5465/51/2180"
"R-HSA-5683057","MAPK family signaling cascades",249,0.275825980588183,0.967510878142945,0.528301886792453,0.672759433962264,0.312810327706058,944,"tags=6%, list=7%, signal=6%","4747/57731/6712/1850/1740/8682/8555/5526/51114/3725/2534/3716/6714/22808/598/818"
"R-HSA-8939211","ESR-mediated signaling",157,-0.291645932529418,-0.940928558650176,0.545454545454545,0.689217758985201,0.320462890842328,3294,"tags=43%, list=25%, signal=33%","27327/2353/6801/5290/4602/2787/192669/5435/5438/8877/5439/2791/5594/23112/200845/801/2784/51523/3065/2783/3265/3020/2963/8850/6722/57678/1385/10498/5432/1655/5469/2962/6667/2289/6908/207/5885/54331/5431/340481/3845/3326/10728/2957/7514/5433/10735/1105/596/1027/7090/2773/3276/5536/27161/3320/23028/59345/865/10274/94239/57690/9126/3021/8243/4893/3838/3014"
"R-HSA-9018519","Estrogen-dependent gene expression",100,0.324044335922619,0.991515510580666,0.555555555555556,0.696581196581197,0.323886639676113,634,"tags=10%, list=5%, signal=10%","8341/3017/8365/8334/85236/23189/1509/8357/595/3725"
"R-HSA-187037","Signaling by NTRK1 (TRKA)",102,0.297259514474721,0.942980346976508,0.618181818181818,0.769188063844552,0.357646371306476,1728,"tags=13%, list=13%, signal=11%","4915/7425/6236/4209/6714/1845/5604/5598/6654/57498/5898/5595/51231"
"R-HSA-1483206","Glycerophospholipid biosynthesis",101,0.315967711382785,0.969495759025333,0.627906976744186,0.775369978858351,0.360520752197619,1832,"tags=19%, list=14%, signal=16%","23659/63874/114882/10423/23646/57104/8760/9663/11343/5130/81490/114971/10390/23175/81579/126969/56910/10554/56994"
"R-HSA-1989781","PPARA activates gene expression",103,0.314864993440039,0.954448987639268,0.638297872340426,0.782274836026236,0.363731276679942,972,"tags=10%, list=7%, signal=9%","51129/7296/19/123/9915/376497/8800/5465/51/2180"
"R-HSA-1483257","Phospholipid metabolism",171,0.275867568260746,0.931629865222559,0.673913043478261,0.819759896171317,0.381160558762253,1981,"tags=19%, list=15%, signal=16%","23659/63874/114882/23396/10423/79837/23646/5287/3631/55361/5289/51573/57104/8760/9663/8897/59338/11343/5130/81490/114971/10390/23175/81579/126969/377/56910/10554/4952/56994/3636/65977"
"R-HSA-9675108","Nervous system development",460,-0.265585710066455,-0.960922010206728,0.68,0.821037037037037,0.381754385964912,2385,"tags=24%, list=18%, signal=20%","91584/5688/7408/1385/2050/5566/6147/5694/10093/8506/6218/5058/6161/5718/6235/5700/5710/9978/6208/6132/6159/6137/5689/60/5685/6230/25873/65109/6143/3156/6135/5962/7846/23708/6124/6144/6175/6154/6233/6194/6139/22794/3845/6207/5713/3326/6209/6122/5695/6188/11224/3908/2051/1293/5717/10552/6222/6128/4478/6166/6133/5684/5706/84617/9349/6152/9045/3312/6155/6129/4116/6136/6217/6597/6189/5291/6202/6203/6130/5576/9775/5702/6187/3320/6125/4665/3066/6134/1741/3921/4686/6141/6193/4233/4736/6201/55110/5216/84790/8515/10376/10381/10383/4893/7430/200916/7525/116832/1949/9252/24137"
"R-HSA-422475","Axon guidance",440,-0.261140760113301,-0.944908663876347,0.693877551020408,0.831632653061224,0.386680988184748,2385,"tags=24%, list=18%, signal=20%","91584/5688/7408/1385/2050/5566/6147/5694/10093/8506/6218/5058/6161/5718/6235/5700/5710/9978/6208/6132/6159/6137/5689/60/5685/6230/25873/65109/6143/6135/5962/7846/23708/6124/6144/6175/6154/6233/6194/6139/22794/3845/6207/5713/3326/6209/6122/5695/6188/11224/2051/1293/5717/10552/6222/6128/4478/6166/6133/5684/5706/84617/9349/6152/9045/3312/6155/6129/4116/6136/6217/6189/5291/6202/6203/6130/5576/9775/5702/6187/3320/6125/6134/1741/3921/4686/6141/6193/4233/4736/6201/55110/5216/84790/8515/10376/10381/10383/4893/7430/200916/7525/116832/1949/9252/24137"
"R-HSA-196849","Metabolism of water-soluble vitamins and cofactors",103,0.303505984065418,0.930097573024077,0.75,0.873214285714286,0.406015037593985,3064,"tags=29%, list=23%, signal=23%","23475/113235/9962/79668/284439/79877/4363/3141/6513/55191/686/55328/6948/1727/79717/4837/5740/9446/683/316/160428/79581/79178/56965/4524/8876/55788/5826/54625/55034"
"R-HSA-9658195","Leishmania infection",119,0.286107823127779,0.906847247953421,0.75,0.873214285714286,0.406015037593985,3215,"tags=27%, list=24%, signal=21%","3162/4067/1535/3708/112/3725/51517/2534/6714/115/63916/5595/6868/2778/113/79651/111/3709/107/8976/2885/5575/5025/10810/10787/718/5335/351/2781/10681/834/9051"
"R-HSA-9824443","Parasitic Infection Pathways",119,0.286107823127779,0.906847247953421,0.75,0.873214285714286,0.406015037593985,3215,"tags=27%, list=24%, signal=21%","3162/4067/1535/3708/112/3725/51517/2534/6714/115/63916/5595/6868/2778/113/79651/111/3709/107/8976/2885/5575/5025/10810/10787/718/5335/351/2781/10681/834/9051"
"R-HSA-5358351","Signaling by Hedgehog",133,-0.276434786020011,-0.877942301212476,0.75,0.873214285714286,0.406015037593985,3199,"tags=32%, list=24%, signal=25%","5692/10197/5701/26160/8452/5705/7289/9861/8454/57539/5711/55081/5691/109/5688/5566/5694/409/156/5718/5700/5710/9978/54903/5689/5685/7846/6233/5713/5695/5717/5684/5706/84617/55764/8100/5576/5702/2736/84790/10376/10381/10383"
"R-HSA-8878171","Transcriptional regulation by RUNX1",165,0.271329946494718,0.884797372692439,0.777777777777778,0.892801251956182,0.415122312824314,783,"tags=7%, list=6%, signal=7%","8341/7057/3017/8365/8334/85236/894/8357/595/8861/6714/23309"
"R-HSA-168898","Toll-like Receptor Cascades",136,0.268551808952571,0.84835885029641,0.775510204081633,0.892801251956182,0.415122312824314,3147,"tags=29%, list=24%, signal=22%","23643/10133/5641/1326/1687/79671/3725/5289/5606/121260/81622/1845/8945/5604/5598/246330/10695/5595/7316/51231/148022/28512/7335/1508/23291/1514/7321/9261/3689/9683/7187/121457/10010/7184/5775/23098/257397/351/1513"
"R-HSA-388396","GPCR downstream signalling",284,0.251645733877546,0.898387932661247,0.788461538461538,0.89873587950511,0.417881713428272,2136,"tags=15%, list=16%, signal=13%","6352/133/6751/56477/1608/5660/4828/56670/11245/3708/50865/112/6714/221955/26090/818/115/11343/9828/5598/29/115557/6654/5364/8786/55160/5595/10645/2778/58191/5739/113/1020/5581/5998/111/2768/6464/2151/160851/3709/107"
"R-HSA-73887","Death Receptor Signaling",135,0.265702843761744,0.833507631489736,0.840909090909091,0.951862373737374,0.442583732057416,1702,"tags=17%, list=13%, signal=15%","8878/83464/10133/23385/25999/57142/8837/220213/142678/7128/8408/10616/10273/5663/9828/29/1540/8887/6654/8717/55160/6868/7316"
"R-HSA-8951664","Neddylation",218,0.243294569319213,0.803897701277909,0.857142857142857,0.963546798029557,0.448016593207156,532,"tags=4%, list=4%, signal=4%","146330/2034/114907/26249/150726/8878/23194/84961/154881"
"R-HSA-372790","Signaling by GPCR",312,0.245751885973264,0.885735539056114,0.882352941176471,0.985092667203868,0.458034691886848,2136,"tags=14%, list=16%, signal=12%","6352/133/6751/56477/1608/5660/4828/56670/11245/3708/50865/112/6714/221955/26090/818/64748/115/11343/9828/5598/29/115557/6654/5364/8786/55160/5595/10645/2778/58191/5739/113/1020/5581/2535/5998/111/2768/6464/2151/160851/3709/107"
"R-HSA-9006936","Signaling by TGFB family members",140,-0.253955829195784,-0.813124974313258,0.888888888888889,0.985638699924414,0.458288578589331,1605,"tags=16%, list=12%, signal=14%","6233/4090/7514/4092/892/1874/4904/22938/6938/4093/51377/6929/27161/9110/5501/7027/5499/57690/142/3070/4325/5933"
"R-HSA-449147","Signaling by Interleukins",328,0.246232541147254,0.867291835922579,0.96,1,0.464966096222151,1762,"tags=13%, list=13%, signal=12%","6352/3162/3383/1435/8357/1052/8878/4067/595/54472/27250/6773/1326/604/79671/5034/3725/2534/3716/6809/5606/598/6778/6844/23765/1845/8945/7076/9846/4313/5604/5598/246330/821/6654/7422/5898/5595/9180/7316/51231/1489/3597"
"R-HSA-1428517","Aerobic respiration and respiratory electron transport",238,-0.248052317625822,-0.834341706526544,0.948275862068966,1,0.464966096222151,3135,"tags=28%, list=24%, signal=22%","4512/1537/23530/4707/93058/2806/4509/7388/1347/100303755/3419/4715/7386/5162/2395/55744/4723/5091/54539/57001/55572/4722/3421/8803/10632/1351/57226/1743/4714/29090/9377/6389/539/4720/4700/3420/5160/3954/8402/57546/389203/517/84233/4704/55101/2739/6233/6390/498/28976/509/515/192111/617/122961/3945/28958/29078/7384/8801/10165/4712/51295/84300/1431/2271/3418"
"R-HSA-5663202","Diseases of signal transduction by growth factor receptors and second messengers",385,0.23552201492783,0.820038937572525,1,1,0.464966096222151,1652,"tags=12%, list=13%, signal=11%","4915/3714/1850/4908/83999/23189/8878/83464/4067/23385/5526/79885/9451/55733/3725/102/9734/2534/57085/6400/6714/6249/22808/1639/598/818/9372/142678/27248/1051/9846/2260/9648/5663/22943/5604/84335/10956/1523/6654/7750/8036/2804/4303/5595/6868/8315"
"R-HSA-195721","Signaling by WNT",234,0.236394266062253,0.812750093393747,0.978723404255319,1,0.464966096222151,483,"tags=5%, list=4%, signal=5%","8341/3017/8365/8334/85236/83999/8357/283149/7091/3708/5526"
"R-HSA-1257604","PIP3 activates AKT signaling",226,-0.235732581862302,-0.802397520447516,0.944444444444444,1,0.464966096222151,2413,"tags=20%, list=18%, signal=17%","2122/5688/8726/1385/5694/7874/53615/5718/5700/5710/1108/207/5689/5685/84733/5515/6233/5928/5713/22955/5695/54815/9219/6015/5717/23186/1027/5684/1912/5706/5528/5291/23512/5702/1911/27161/8975/23028/3066/4233/5931/3667/57690/2261/2146/3082"
"R-HSA-611105","Respiratory electron transport",148,-0.241842506375454,-0.792243971504751,0.933333333333333,1,0.464966096222151,3188,"tags=28%, list=24%, signal=21%","54205/4512/1537/4707/93058/2806/7388/1347/100303755/4715/7386/2395/55744/4723/54539/55572/4722/1351/57226/4714/29090/9377/6389/4720/4700/3954/8402/389203/84233/4704/55101/6390/28976/617/28958/29078/7384/10165/4712/51295/84300"
"R-HSA-9006925","Intracellular signaling by second messengers",262,-0.221962040973136,-0.762400453355163,1,1,0.464966096222151,2413,"tags=19%, list=18%, signal=16%","2122/5688/8726/1385/5566/5694/7874/53615/156/5718/5700/5710/1108/207/5689/5685/84733/5515/6233/5928/5713/22955/5695/54815/9219/6015/5717/23186/1027/5684/1912/5706/5528/5291/23512/5576/5702/1911/27161/8975/23028/3066/4233/5931/3667/57690/2261/3838/2146/3082"
"R-HSA-983168","Antigen processing: Ubiquitination & Proteasome degradation",274,0.217514952996178,0.753017737714257,1,1,0.464966096222151,2545,"tags=20%, list=19%, signal=16%","146330/114907/26249/150726/64718/7325/7328/23194/84961/154881/55819/26118/142678/23352/8945/10616/10273/10193/9604/64750/54778/26259/9903/9246/80176/55284/6049/80028/7320/89910/7316/997/23295/65264/23608/6468/55585/8925/7335/23291/23327/4012/7321/79176/26235/4008/26234/8924/4591/140739/222235/90025/90678/84231"
"R-HSA-9609507","Protein localization",146,0.240568114391633,0.747403782664728,0.978260869565217,1,0.464966096222151,2682,"tags=24%, list=20%, signal=19%","3162/5621/5830/215/5191/291/6844/51/23417/5264/3417/84896/373156/1891/8239/7316/400916/819/5828/11264/5824/10005/54543/219743/7321/5193/3295/5195/23480/1384/5194/50/26515/51025/4358"
"R-HSA-2454202","Fc epsilon receptor (FCERI) signaling",113,-0.242194227540377,-0.747111163018093,0.931034482758621,1,0.464966096222151,3424,"tags=35%, list=26%, signal=26%","5708/7189/2353/5290/5692/10197/5701/5705/9861/5594/8454/801/4775/5711/5532/5691/3265/5688/5694/6416/5058/5718/5700/5710/5689/5685/10454/6233/3845/4790/5713/5695/5717/5684/5706/7334/5291/5702/4893"
"R-HSA-9020702","Interleukin-1 signaling",105,-0.245688288617381,-0.728084136218666,0.962962962962963,1,0.464966096222151,3779,"tags=37%, list=29%, signal=27%","84166/841/10213/5682/92610/8517/3654/5708/7189/5692/10197/5701/5705/9861/8454/5711/5691/5688/5694/6416/5718/5700/5710/9978/5689/5685/10454/6233/57162/4790/5713/5695/5717/5684/5706/7334/7186/5702/3146"
"R-HSA-446652","Interleukin-1 family signaling",126,-0.230369768243055,-0.718495839474348,0.945454545454545,1,0.464966096222151,3779,"tags=34%, list=29%, signal=25%","84166/841/10213/5682/92610/8517/3654/5708/7189/5771/5692/59307/10197/5701/5705/9861/8454/5711/5691/5688/5694/6416/5718/5700/5710/9978/5783/5689/5685/10454/6233/57162/4790/5713/5695/5717/26469/5684/5706/7334/7186/5702/3146"
"R-HSA-166166","MyD88-independent TLR4 cascade",102,0.228331161344487,0.699002450811688,1,1,0.464966096222151,2230,"tags=18%, list=17%, signal=15%","23643/10133/1326/79671/3725/5606/1845/8945/5604/5598/5595/7316/51231/148022/28512/7335/23291/7321"
"R-HSA-937061","TRIF (TICAM1)-mediated TLR4 signaling",102,0.228331161344487,0.699002450811688,1,1,0.464966096222151,2230,"tags=18%, list=17%, signal=15%","23643/10133/1326/79671/3725/5606/1845/8945/5604/5598/5595/7316/51231/148022/28512/7335/23291/7321"
"R-HSA-166016","Toll Like Receptor 4 (TLR4) Cascade",121,0.206118308715456,0.650089289902669,1,1,0.464966096222151,3106,"tags=24%, list=24%, signal=18%","23643/10133/1326/79671/3725/5606/1845/8945/5604/5598/246330/5595/7316/51231/148022/28512/7335/23291/7321/9261/3689/9683/7187/121457/10010/5775/23098/257397/351"
"R-HSA-8957322","Metabolism of steroids",110,-0.216919206588161,-0.624663294310331,1,1,0.464966096222151,2759,"tags=23%, list=21%, signal=18%","3422/6307/50814/2224/51588/5901/57678/1718/10498/3157/5469/6667/4597/4598/3156/51478/2222/96764/3638/3837/6613/4800/10682/39/3930"
